cod_insersao;descricao_kit;cod_kit;cod_sku;descricao_sku;segmento;serie;volume;envio;frequencia;usuario;info_produto;tipo_material;classificacao_produto;personalizacao
82101150502;GABARITO MG ALUNO EM 1A SERIE GABARITO MG 2O BI;82101150502;PG25LA312GA01;25 LV ALUNO EM 1A SERIE 2O BI GABARITO MG LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO MG
82101150502;GABARITO MG ALUNO EM 1A SERIE GABARITO MG 2O BI;82101150502;PG25LA312GA02;25 LV ALUNO EM 1A SERIE 2O BI GABARITO MG MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO MG
82101150602;GABARITO RS ALUNO EM 1A SERIE GABARITO RS 2O BI;82101150602;PG25LA312GR01;25 LV ALUNO EM 1A SERIE 2O BI GABARITO RS LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO RS
82101150602;GABARITO RS ALUNO EM 1A SERIE GABARITO RS 2O BI;82101150602;PG25LA312GR02;25 LV ALUNO EM 1A SERIE 2O BI GABARITO RS MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO RS
82101150702;MACK ALUNO EM 1A SERIE MACK 2O BI;82101150702;PG25LA312MA01;25 LV ALUNO EM 1A SERIE 2O BI MACK LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;MACK
82101150702;MACK ALUNO EM 1A SERIE MACK 2O BI;82101150702;PG25LA312MA02;25 LV ALUNO EM 1A SERIE 2O BI MACK MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;MACK
82101151102;REFERENCIAL ALUNO EM 1A SERIE REFERENCIAL 2O BI;82101151102;PG25LA312CR01;25 LV ALUNO EM 1A SERIE 2O BI REFERENCIAL LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;REFERENCIAL
82101151102;REFERENCIAL ALUNO EM 1A SERIE REFERENCIAL 2O BI;82101151102;PG25LA312CR02;25 LV ALUNO EM 1A SERIE 2O BI REFERENCIAL MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;REFERENCIAL
82101151202;ROSALVO ALUNO EM 1A SERIE ROSALVO 2O BI;82101151202;PG25LA312RO01;25 LV ALUNO EM 1A SERIE 2O BI ROSALVO LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;ROSALVO
82101151202;ROSALVO ALUNO EM 1A SERIE ROSALVO 2O BI;82101151202;PG25LA312RO02;25 LV ALUNO EM 1A SERIE 2O BI ROSALVO MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;ROSALVO
82101151302;SANTO ANJO ALUNO EM 1A SERIE SANTO ANJO 2O BI;82101151302;PG25LA312SA01;25 LV ALUNO EM 1A SERIE 2O BI SANTO ANJO LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SANTO ANJO
82101151302;SANTO ANJO ALUNO EM 1A SERIE SANTO ANJO 2O BI;82101151302;PG25LA312SA02;25 LV ALUNO EM 1A SERIE 2O BI SANTO ANJO MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SANTO ANJO
82101151402;SECULO ALUNO EM 1A SERIE SECULO 2O BI;82101151402;PG25LA312SE01;25 LV ALUNO EM 1A SERIE 2O BI SECULO LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SECULO
82101151402;SECULO ALUNO EM 1A SERIE SECULO 2O BI;82101151402;PG25LA312SE02;25 LV ALUNO EM 1A SERIE 2O BI SECULO MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SECULO
82101151602;TAMANDARE ALUNO EM 1A SERIE TAMANDARE 2O BI;82101151602;PG25LA312TA01;25 LV ALUNO EM 1A SERIE 2O BI TAMANDARE LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;TAMANDARE
82101151602;TAMANDARE ALUNO EM 1A SERIE TAMANDARE 2O BI;82101151602;PG25LA312TA02;25 LV ALUNO EM 1A SERIE 2O BI TAMANDARE MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;TAMANDARE
82101152002;PET CURSOS ALUNO EM 1A SERIE PET CURSOS 2O BI;82101152002;PG25LA312PT01;25 LV ALUNO EM 1A SERIE 2O BI PET CURSOS LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;PET CURSOS
82101152002;PET CURSOS ALUNO EM 1A SERIE PET CURSOS 2O BI;82101152002;PG25LA312PT02;25 LV ALUNO EM 1A SERIE 2O BI PET CURSOS MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;PET CURSOS
82101152102;ELO ALUNO EM 1A SERIE ELO 2O BI;82101152102;PG25LA312EE01;25 LV ALUNO EM 1A SERIE 2O BI ELO LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;ELO
82101152102;ELO ALUNO EM 1A SERIE ELO 2O BI;82101152102;PG25LA312EE02;25 LV ALUNO EM 1A SERIE 2O BI ELO MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;ELO
82101160102;SAE ALUNO EM 2A SERIE SAE 2O BI;82101160102;PG25LA322SD01;25 LV ALUNO EM 2A SERIE 2O BI SAE LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SAE
82101160102;SAE ALUNO EM 2A SERIE SAE 2O BI;82101160102;PG25LA322SD02;25 LV ALUNO EM 2A SERIE 2O BI SAE MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SAE
82101160202;CELLULA MATER ALUNO EM 2A SERIE CELLULA MATER 2O BI;82101160202;PG25LA322ZU01;25 LV ALUNO EM 2A SERIE 2O BI CELLULA MATER LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;CELLULA MATER
82101160202;CELLULA MATER ALUNO EM 2A SERIE CELLULA MATER 2O BI;82101160202;PG25LA322ZU02;25 LV ALUNO EM 2A SERIE 2O BI CELLULA MATER MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;CELLULA MATER
82101160402;FILOMENA ALUNO EM 2A SERIE FILOMENA 2O BI;82101160402;PG25LA322FL01;25 LV ALUNO EM 2A SERIE 2O BI FILOMENA LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;FILOMENA
82101160402;FILOMENA ALUNO EM 2A SERIE FILOMENA 2O BI;82101160402;PG25LA322FL02;25 LV ALUNO EM 2A SERIE 2O BI FILOMENA MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;FILOMENA
82101160502;GABARITO MG ALUNO EM 2A SERIE GABARITO MG 2O BI;82101160502;PG25LA322GA01;25 LV ALUNO EM 2A SERIE 2O BI GABARITO MG LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO MG
82101160502;GABARITO MG ALUNO EM 2A SERIE GABARITO MG 2O BI;82101160502;PG25LA322GA02;25 LV ALUNO EM 2A SERIE 2O BI GABARITO MG MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO MG
82101160602;GABARITO RS ALUNO EM 2A SERIE GABARITO RS 2O BI;82101160602;PG25LA322GR01;25 LV ALUNO EM 2A SERIE 2O BI GABARITO RS LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO RS
82101160602;GABARITO RS ALUNO EM 2A SERIE GABARITO RS 2O BI;82101160602;PG25LA322GR02;25 LV ALUNO EM 2A SERIE 2O BI GABARITO RS MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO RS
82101160702;MACK ALUNO EM 2A SERIE MACK 2O BI;82101160702;PG25LA322MA01;25 LV ALUNO EM 2A SERIE 2O BI MACK LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;MACK
82101160702;MACK ALUNO EM 2A SERIE MACK 2O BI;82101160702;PG25LA322MA02;25 LV ALUNO EM 2A SERIE 2O BI MACK MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;MACK
82101161102;REFERENCIAL ALUNO EM 2A SERIE REFERENCIAL 2O BI;82101161102;PG25LA322CR01;25 LV ALUNO EM 2A SERIE 2O BI REFERENCIAL LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;REFERENCIAL
82101161102;REFERENCIAL ALUNO EM 2A SERIE REFERENCIAL 2O BI;82101161102;PG25LA322CR02;25 LV ALUNO EM 2A SERIE 2O BI REFERENCIAL MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;REFERENCIAL
82101161202;ROSALVO ALUNO EM 2A SERIE ROSALVO 2O BI;82101161202;PG25LA322RO01;25 LV ALUNO EM 2A SERIE 2O BI ROSALVO LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;ROSALVO
82101161202;ROSALVO ALUNO EM 2A SERIE ROSALVO 2O BI;82101161202;PG25LA322RO02;25 LV ALUNO EM 2A SERIE 2O BI ROSALVO MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;ROSALVO
82101161302;SANTO ANJO ALUNO EM 2A SERIE SANTO ANJO 2O BI;82101161302;PG25LA322SA01;25 LV ALUNO EM 2A SERIE 2O BI SANTO ANJO LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SANTO ANJO
82101161302;SANTO ANJO ALUNO EM 2A SERIE SANTO ANJO 2O BI;82101161302;PG25LA322SA02;25 LV ALUNO EM 2A SERIE 2O BI SANTO ANJO MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SANTO ANJO
82101161402;SECULO ALUNO EM 2A SERIE SECULO 2O BI;82101161402;PG25LA322SE01;25 LV ALUNO EM 2A SERIE 2O BI SECULO LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SECULO
82101161402;SECULO ALUNO EM 2A SERIE SECULO 2O BI;82101161402;PG25LA322SE02;25 LV ALUNO EM 2A SERIE 2O BI SECULO MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SECULO
82101161602;TAMANDARE ALUNO EM 2A SERIE TAMANDARE 2O BI;82101161602;PG25LA322TA01;25 LV ALUNO EM 2A SERIE 2O BI TAMANDARE LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;TAMANDARE
82101161602;TAMANDARE ALUNO EM 2A SERIE TAMANDARE 2O BI;82101161602;PG25LA322TA02;25 LV ALUNO EM 2A SERIE 2O BI TAMANDARE MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;TAMANDARE
82101162002;PET CURSOS ALUNO EM 2A SERIE PET CURSOS 2O BI;82101162002;PG25LA322PT01;25 LV ALUNO EM 2A SERIE 2O BI PET CURSOS LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;PET CURSOS
82101162002;PET CURSOS ALUNO EM 2A SERIE PET CURSOS 2O BI;82101162002;PG25LA322PT02;25 LV ALUNO EM 2A SERIE 2O BI PET CURSOS MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;PET CURSOS
82101162102;ELO ALUNO EM 2A SERIE ELO 2O BI;82101162102;PG25LA322EE01;25 LV ALUNO EM 2A SERIE 2O BI ELO LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;ELO
82101162102;ELO ALUNO EM 2A SERIE ELO 2O BI;82101162102;PG25LA322EE02;25 LV ALUNO EM 2A SERIE 2O BI ELO MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;ELO
PG25LA412SD00;25 LV ALUNO PV APROVA MAIS 2O BI SAE;;PG25LA412SD00;25 LV ALUNO PV APROVA MAIS 2O BI SAE;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;SAE
PG25LA412ZU00;25 LV ALUNO PV APROVA MAIS 2O BI CELLULA MATER;;PG25LA412ZU00;25 LV ALUNO PV APROVA MAIS 2O BI CELLULA MATER;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;CELLULA MATER
PG25LA412GA00;25 LV ALUNO PV APROVA MAIS 2O BI GABARITO MG;;PG25LA412GA00;25 LV ALUNO PV APROVA MAIS 2O BI GABARITO MG;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;GABARITO MG
PG25LA412GR00;25 LV ALUNO PV APROVA MAIS 2O BI GABARITO RS;;PG25LA412GR00;25 LV ALUNO PV APROVA MAIS 2O BI GABARITO RS;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;GABARITO RS
PG25LA412MA00;25 LV ALUNO PV APROVA MAIS 2O BI MACK;;PG25LA412MA00;25 LV ALUNO PV APROVA MAIS 2O BI MACK;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;MACK
PG25LA412CR00;25 LV ALUNO PV APROVA MAIS 2O BI REFERENCIAL;;PG25LA412CR00;25 LV ALUNO PV APROVA MAIS 2O BI REFERENCIAL;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;REFERENCIAL
PG25LA412RO00;25 LV ALUNO PV APROVA MAIS 2O BI ROSALVO;;PG25LA412RO00;25 LV ALUNO PV APROVA MAIS 2O BI ROSALVO;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;ROSALVO
PG25LA412SE00;25 LV ALUNO PV APROVA MAIS 2O BI SECULO;;PG25LA412SE00;25 LV ALUNO PV APROVA MAIS 2O BI SECULO;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;SECULO
PG25LA412TA00;25 LV ALUNO PV APROVA MAIS 2O BI TAMANDARE;;PG25LA412TA00;25 LV ALUNO PV APROVA MAIS 2O BI TAMANDARE;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;TAMANDARE
PG25LA412PT00;25 LV ALUNO PV APROVA MAIS 2O BI PET CURSOS;;PG25LA412PT00;25 LV ALUNO PV APROVA MAIS 2O BI PET CURSOS;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;PET CURSOS
PG25LA412EE00;25 LV ALUNO PV APROVA MAIS 2O BI ELO;;PG25LA412EE00;25 LV ALUNO PV APROVA MAIS 2O BI ELO;PV;APROVA +;Volume 02;V2;Bimestral;Aluno;Integrado;Livro;Livro;ELO
82101330102;SAE AMPLIADO ALUNO EF1 1O ANO SAE AMPLIADO 2O BI;82101330102;PG25LA212SD0A;25 LV ALUNO EF1 1O ANO 2O BI SAE AMPLIADO;FUND AI;1O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101330102;SAE AMPLIADO ALUNO EF1 1O ANO SAE AMPLIADO 2O BI;82101330102;PG25FA212SD0A;25 FICHA ALUNO EF1 1O ANO 2O BI SAE AMPLIADO;FUND AI;1O ANO;Volume 02;V2;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101340102;SAE AMPLIADO ALUNO EF1 2O ANO SAE AMPLIADO 2O BI;82101340102;PG25LA222SD0A;25 LV ALUNO EF1 2O ANO 2O BI SAE AMPLIADO;FUND AI;2O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101340102;SAE AMPLIADO ALUNO EF1 2O ANO SAE AMPLIADO 2O BI;82101340102;PG25FA222SD0A;25 FICHA ALUNO EF1 2O ANO 2O BI SAE AMPLIADO;FUND AI;2O ANO;Volume 02;V2;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101360102;SAE AMPLIADO ALUNO EF1 3O ANO SAE AMPLIADO 2O BI;82101360102;PG25LA232SD0A;25 LV ALUNO EF1 3O ANO 2O BI SAE AMPLIADO;FUND AI;3O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101360102;SAE AMPLIADO ALUNO EF1 3O ANO SAE AMPLIADO 2O BI;82101360102;PG25FA232SD0A;25 FICHA ALUNO EF1 3O ANO 2O BI SAE AMPLIADO;FUND AI;3O ANO;Volume 02;V2;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101370102;SAE AMPLIADO ALUNO EF1 4O ANO SAE AMPLIADO 2O BI;82101370102;PG25LA242SD0A;25 LV ALUNO EF1 4O ANO 2O BI SAE AMPLIADO;FUND AI;4O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101370102;SAE AMPLIADO ALUNO EF1 4O ANO SAE AMPLIADO 2O BI;82101370102;PG25FA242SD0A;25 FICHA ALUNO EF1 4O ANO 2O BI SAE AMPLIADO;FUND AI;4O ANO;Volume 02;V2;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101380102;SAE AMPLIADO ALUNO EF1 5O ANO SAE AMPLIADO 2O BI;82101380102;PG25LA252SD0A;25 LV ALUNO EF1 5O ANO 2O BI SAE AMPLIADO;FUND AI;5O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101380102;SAE AMPLIADO ALUNO EF1 5O ANO SAE AMPLIADO 2O BI;82101380102;PG25FA252SD0A;25 FICHA ALUNO EF1 5O ANO 2O BI SAE AMPLIADO;FUND AI;5O ANO;Volume 02;V2;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101390102;SAE AMPLIADO ALUNO EF2 6O ANO SAE AMPLIADO 2O BI;82101390102;PG25LA262SD0A;25 LV ALUNO EF2 6O ANO 2O BI SAE AMPLIADO;FUND AF;6O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101390102;SAE AMPLIADO ALUNO EF2 6O ANO SAE AMPLIADO 2O BI;82101390102;PG25FA262SD0A;25 FICHA ALUNO EF2 6O ANO 2O BI SAE AMPLIADO;FUND AF;6O ANO;Volume 02;V2;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101400102;SAE AMPLIADO ALUNO EF2 7O ANO SAE AMPLIADO 2O BI;82101400102;PG25LA272SD0A;25 LV ALUNO EF2 7O ANO 2O BI SAE AMPLIADO;FUND AF;7O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101410102;SAE AMPLIADO ALUNO EF2 9O ANO SAE AMPLIADO 2O BI;82101410102;PG25LA292SD0A;25 LV ALUNO EF2 9O ANO 2O BI SAE AMPLIADO;FUND AF;9O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101420102;1A SERIE SAE AMPLIADO 2O BI;82101420102;PG25LA312SD1A;25 LV ALUNO EM 1A SERIE 2O BI SAE AMPLIADO LCH;EM;1A SERIE;Volume 02;V2;Bimestral;Ampliado;Linguagens e Ciências Humanas;Adaptação;Não editorial;SAE
82101420102;1A SERIE SAE AMPLIADO 2O BI;82101420102;PG25LA312SD2A;25 LV ALUNO EM 1A SERIE 2O BI SAE AMPLIADO MCN;EM;1A SERIE;Volume 02;V2;Bimestral;Ampliado;Matemática e Ciências da Natureza;Adaptação;Não editorial;SAE
82101430102;2A SERIE SAE AMPLIADO 2O BI;82101430102;PG25LA322SD1A;25 LV ALUNO EM 2A SERIE 2O BI SAE AMPLIADO LCH;EM;2A SERIE;Volume 02;V2;Bimestral;Ampliado;Linguagens e Ciências Humanas;Adaptação;Não editorial;SAE
82101430102;2A SERIE SAE AMPLIADO 2O BI;82101430102;PG25LA322SD2A;25 LV ALUNO EM 2A SERIE 2O BI SAE AMPLIADO MCN;EM;2A SERIE;Volume 02;V2;Bimestral;Ampliado;Matemática e Ciências da Natureza;Adaptação;Não editorial;SAE
82101440102;SAE AMPLIADO ALUNO PV APROVA MAIS SAE AMPLIADO 2O BI;82101440102;PG25LA412SD0A;25 LV ALUNO PV APROVA MAIS 2O BI SAE AMPLIADO;PV;APROVA +;Volume 02;V2;Bimestral;Ampliado;Linguagens e Ciências Humanas;Adaptação;Não editorial;SAE
82101440102;SAE AMPLIADO ALUNO PV APROVA MAIS SAE AMPLIADO 2O BI;82101440102;PG25LA412SD2A;25 LV ALUNO PV APROVA MAIS 2O BI SAE AMPLIADO MCN;PV;APROVA +;Volume 02;V2;Bimestral;Ampliado;Matemática e Ciências da Natureza;Adaptação;Não editorial;SAE
82101460102;SAE AMPLIADO ALUNO EF2 8O ANO SAE AMPLIADO 2O BI;82101460102;PG25LA282SD0A;25 LV ALUNO EF2 8O ANO 2O BI SAE AMPLIADO;FUND AF;8O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101690102;2O ANO SAE AMPLIADO DOM 2O BI;82101690102;PG25LA222DB0A;25 LV ALUNO EF1 2O ANO 2O BI DB AMPLIADO;FUND AI;2O ANO;Volume 02;V2;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101690102;2O ANO SAE AMPLIADO DOM 2O BI;82101690102;PG25FA222DB0A;25 FICHA ALUNO EF1 2O ANO 2O BI DB AMPLIADO;FUND AI;2O ANO;Volume 02;V2;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101690103;2O ANO SAE AMPLIADO DOM 2O BI;82101690103;PG25LA223DB0A;25 LV ALUNO EF1 2O ANO 3O BI DB AMPLIADO;FUND AI;2O ANO;Volume 03;V3;Bimestral;Ampliado;Integrado;Adaptação;Não editorial;SAE
82101690103;2O ANO SAE AMPLIADO DOM 2O BI;82101690103;PG25FA223DB0A;25 FICHA ALUNO EF1 2O ANO 3O BI DB AMPLIADO;FUND AI;2O ANO;Volume 03;V3;Bimestral;Ampliado;Ficha de atividades;Adaptação;Não editorial;SAE
82101690103;2O ANO SAE AMPLIADO DOM 2O BI;82101690103;PG25LA226DBAA;25 LV ALUNO EF1 2O ANO VOL 2 DB AMPLIADO ARTE;FUND AI;2O ANO;Volume 02;V3;Semestral;Ampliado;Arte;Adaptação;Não editorial;SAE
82101690103;2O ANO SAE AMPLIADO DOM 2O BI;82101690103;PG25LA226DBWA;25 LV ALUNO EF1 2O ANO VOL 2 DB AMPLIADO FILOSOFIA;FUND AI;2O ANO;Volume 02;V3;Semestral;Ampliado;Filosofia;Adaptação;Não editorial;SAE
82102060102;SAE PROF EF1 1O ANO SAE 2O BI;82102060102;PG25LP212SDLH;25 LV PROF EF1 1O ANO 2O BI SAE;FUND AI;1O ANO;Volume 02;V2;Bimestral;Professor;Integrado;Livro;Livro;SAE
82102060102;SAE PROF EF1 1O ANO SAE 2O BI;82102060102;PG25FP212SD00;25 FICHA PROF EF1 1O ANO 2O BI SAE;FUND AI;1O ANO;Volume 02;V2;Bimestral;Professor;Ficha de atividades;Ficha;Não editorial;SAE
82102070102;SAE PROF EF1 2O ANO SAE 2O BI;82102070102;PG25LP222SDLH;25 LV PROF EF1 2O ANO 2O BI SAE;FUND AI;2O ANO;Volume 02;V2;Bimestral;Professor;Integrado;Livro;Livro;SAE
82102070102;SAE PROF EF1 2O ANO SAE 2O BI;82102070102;PG25FP222SD00;25 FICHA PROF EF1 2O ANO 2O BI SAE;FUND AI;2O ANO;Volume 02;V2;Bimestral;Professor;Ficha de atividades;Ficha;Não editorial;SAE
PG25LP232SDLH;25 LV PROF EF1 3O ANO 2O BI SAE;;PG25LP232SDLH;25 LV PROF EF1 3O ANO 2O BI SAE;FUND AI;3O ANO;Volume 02;V2;Bimestral;Professor;Integrado;Livro;Livro;SAE
PG25LP242SDLH;25 LV PROF EF1 4O ANO 2O BI SAE;;PG25LP242SDLH;25 LV PROF EF1 4O ANO 2O BI SAE;FUND AI;4O ANO;Volume 02;V2;Bimestral;Professor;Integrado;Livro;Livro;SAE
PG25LP252SDLH;25 LV PROF EF1 5O ANO 2O BI SAE;;PG25LP252SDLH;25 LV PROF EF1 5O ANO 2O BI SAE;FUND AI;5O ANO;Volume 02;V2;Bimestral;Professor;Integrado;Livro;Livro;SAE
PG25LP262SDC0;25 LV PROF EF2 6O ANO 2O BI SAE CIENCIAS;;PG25LP262SDC0;25 LV PROF EF2 6O ANO 2O BI SAE CIENCIAS;FUND AF;6O ANO;Volume 02;V2;Bimestral;Professor;Ciências;Livro;Livro;SAE
PG25LP262SDG0;25 LV PROF EF2 6O ANO 2O BI SAE GEOGRAFIA;;PG25LP262SDG0;25 LV PROF EF2 6O ANO 2O BI SAE GEOGRAFIA;FUND AF;6O ANO;Volume 02;V2;Bimestral;Professor;Geografia;Livro;Livro;SAE
PG25LP262SDH0;25 LV PROF EF2 6O ANO 2O BI SAE HISTORIA;;PG25LP262SDH0;25 LV PROF EF2 6O ANO 2O BI SAE HISTORIA;FUND AF;6O ANO;Volume 02;V2;Bimestral;Professor;História;Livro;Livro;SAE
PG25LP262SDM0;25 LV PROF EF2 6O ANO 2O BI SAE MATEMATICA;;PG25LP262SDM0;25 LV PROF EF2 6O ANO 2O BI SAE MATEMATICA;FUND AF;6O ANO;Volume 02;V2;Bimestral;Professor;Matemática;Livro;Livro;SAE
PG25LP262SDP0;25 LV PROF EF2 6O ANO 2O BI SAE PORTUGUES;;PG25LP262SDP0;25 LV PROF EF2 6O ANO 2O BI SAE PORTUGUES;FUND AF;6O ANO;Volume 02;V2;Bimestral;Professor;Língua Portuguesa;Livro;Livro;SAE
PG25LP262SAMC;25 LV PROF EF2 6O ANO 2O BI SANTO ANJO MATEMATICA;;PG25LP262SAMC;25 LV PROF EF2 6O ANO 2O BI SANTO ANJO MATEMATICA;FUND AF;6O ANO;Volume 02;V2;Bimestral;Professor;Caderno de atividades de Matemática;Livro;Livro;SANTO ANJO
PG25LP272SDC0;25 LV PROF EF2 7O ANO 2O BI SAE CIENCIAS;;PG25LP272SDC0;25 LV PROF EF2 7O ANO 2O BI SAE CIENCIAS;FUND AF;7O ANO;Volume 02;V2;Bimestral;Professor;Ciências;Livro;Livro;SAE
